AR010741754,000154261
AR010701612,000154262
AR010701617,000154263
AR010701655,000154264
AR010297536,000154265
AR010332557,000154272
AR010464410,000154273
AR010255032,000154274
AR010716429,000154275
AR010489581,000154277
AR010118007,000154282
AR010745348,000154284
AR010728436,000154287
AR010492200,000154288
AR010123415,000154294
AR010256351,000154296
AR010372811,000154297
AR010123411,000154298
AR010123414,000154299
AR010716460,000154300
AR010716469,000154306
AR010716470,000154307
AR011001909,000154311
AR010193983,000154312
AR010127210,000154315
AR010822998,000154319
AR011001950,000154321
AR011002135,000154326
AR011002147,000154331
AR010037993,000154334
AR010347923,000154336
AR010347926,000154338
AR010937248,000154343
AR010347932,000154345
AR010656896,000154346
AR010422262,000154347
AR010179755,000154350
AR010467070,000154355
AR010873104,000154359
AR010332628,000154360
AR010489662,000154365
AR010489680,000154366
AR010757141,000154367
AR010470529,000154369
AR010470542,000154370
AR010350550,000154371
AR010256384,000154372
AR010256396,000154373
AR010266434,000154374
AR010470554,000154375
AR010470571,000154378
AR010470603,000154385
AR010470606,000154386
AR010470607,000154387
AR010524097,000154389
AR010105067,000154390
AR010106658,000154391
AR010240916,000154393
AR010524273,000154394
AR010524275,000154395
AR010104531,000154407
AR010106673,000154408
AR010304367,000154410
AR010106675,000154411
AR010106683,000154416
AR010340727,000154417
AR010449878,000154421
AR010256522,000154423
AR010256525,000154424
AR010256146,000154428
AR010544797,000154430
AR010518758,000154431
AR010927677,000154432
AR010716572,000154437
AR010938314,000154440
AR010093203,000154441
AR010464684,000154447
AR010464693,000154448
AR010716596,000154449
AR010716587,000154450
AR010380832,000154453
AR010716633,000154458
AR010467060,000154459
AR010716645,000154460
AR010967432,000154461
AR010716659,000154462
AR010716687,000154463
AR010284107,000154465
AR010716719,000154467
AR010716757,000154468
AR010372731,000154470
AR010368855,000154471
AR010980297,000154476
AR010751804,000154477
AR010716847,000154480
AR010464892,000154481
AR010464914,000154482
AR010134617,000154483
AR010464916,000154484
AR010464927,000154486
AR010285784,000154487
AR010464946,000154491
AR010906630,000154493
AR010716950,000154494
AR010467808,000154503
AR010510311,000154505
AR010827116,000154506
AR010785465,000154507
AR010282379,000154508
AR010282892,000154509
AR010719111,000154511
AR010800994,000154512
AR010576290,000154516
AR010256194,000154517
AR010497330,000154518
AR010450042,000154519
AR010404382,000154522
AR010106805,000154524
AR010106812,000154525
AR010106799,000154527
AR010106797,000154528
AR010169545,000154529
AR010155398,000154530
AR010735568,000154531
AR010186979,000154532
AR010019238,000154533
AR010178160,000154534
AR010521268,000154535
AR010106819,000154536
AR010104808,000154537
AR010342779,000154539
AR010400686,000154540
AR010050444,000154541
AR010521312,000154543
AR010104055,000154545
AR010104817,000154547
AR010258559,000154555
AR010221475,000154560
AR010194802,000154565
AR010910472,000154566
AR010701952,000154567
AR010118147,000154568
AR010458868,000154570
AR010125009,000154575
AR010717930,000154579
AR010718361,000154581
AR010795480,000154585
AR010365630,000154588
AR010465220,000154590
AR010701452,000154594
AR010760960,000154595
AR010884871,000154596
AR010948575,000154597
AR010947736,000154598
AR010927681,000154599
AR010945701,000154600
AR010927123,000154601
AR010927651,000154602
AR010976151,000154603
AR010811007,000154605
AR010280145,000154609
AR010280148,000154610
AR010601142,000154611
AR010235692,000154612
AR010497354,000154613
AR010574192,000154619
AR010704814,000154624
AR010101019,000154625
AR010704001,000154626
AR010574194,000154629
AR010125045,000154634
AR010523753,000154637
AR010719845,000154639
AR010523783,000154643
AR010205474,000154650
AR010104096,000154651
AR010789813,000154655
AR010879887,000154657
AR010703248,000154660
AR010703253,000154661
AR010703612,000154665
AR010104114,000154666
AR010703742,000154668
AR010043471,000154669
AR010125087,000154670
AR010286136,000154671
AR010286028,000154672
AR010104829,000154673
AR010366062,000154674
AR010522175,000154675
AR010703756,000154677
AR010703761,000154680
AR010187355,000154682
AR010767646,000154683
AR010890644,000154684
AR010258883,000154685
AR010270627,000154686
AR010104834,000154687
AR010465773,000154688
AR010104842,000154689
AR010704224,000154690
AR010704534,000154691
AR010704290,000154693
AR010382824,000154694
AR010704565,000154695
AR010172373,000154696
AR010465778,000154698
AR010826533,000154703
AR010104141,000154710
AR010344341,000154711
AR010458032,000154712
AR010415518,000154713
AR010458033,000154714
AR010379758,000154715
AR010104854,000154716
AR010104859,000154724
AR010458001,000154725
AR010976140,000154727
AR010975752,000154728
AR010639326,000154729
AR010451122,000154733
AR010451136,000154735
AR010004289,000154736
AR010525130,000154738
AR010266443,000154739
AR010260564,000154742
AR010811498,000154745
AR010203854,000154746
AR010451287,000154748
AR010666223,000154749
AR010156129,000154750
AR010234080,000154751
AR010451191,000154754
AR010451458,000154755
AR010451354,000154756
AR010187747,000154757
AR010043853,000154758
AR010043865,000154760
AR010451468,000154761
AR010451466,000154762
AR010525027,000154763
AR010043897,000154764
AR010168740,000154765
AR010451470,000154767
AR010190544,000154769
AR010006989,000154770
AR010525050,000154773
AR011002816,000154774
AR010593703,000154775
AR011002824,000154779
AR010104886,000154780
AR010085845,000154781
AR010043404,000154782
AR010792412,000154783
AR010926808,000154785
AR010949725,000154787
AR010044131,000154788
AR010362519,000154789
AR010271428,000154790
AR010260879,000154791
AR011002832,000154792
AR010243751,000154793
AR010365297,000154794
AR010156147,000154795
AR010044239,000154796
AR010260867,000154797
AR010104895,000154799
AR010722274,000154801
AR011002840,000154802
AR010104177,000154803
AR010884947,000154805
AR010044645,000154807
AR010044738,000154810
AR010724706,000154817
AR010223634,000154824
AR010658309,000154825
AR010593838,000154826
AR010761086,000154828
AR010049291,000154830
AR010465459,000154833
AR010473460,000154836
AR010761201,000154837
AR011002860,000154840
AR011002864,000154841
AR010593844,000154844
AR010473500,000154846
AR010473507,000154847
AR010395491,000154849
AR011002870,000154851
AR010227498,000154852
AR011002872,000154855
AR010761219,000154858
AR010809956,000154860
AR010049344,000154861
AR010672430,000154862
AR010290941,000154863
AR010049514,000154867
AR010001559,000154874
AR010518497,000154876
AR010245721,000154879
AR010104970,000154881
AR010822594,000154886
AR010169998,000154888
AR010484218,000154892
AR010104305,000154895
AR010104310,000154896
AR010104978,000154898
AR010992169,000154900
AR010492327,000154903
AR010271383,000154904
AR010271395,000154905
AR010462996,000154907
AR010492404,000154909
AR010255999,000154914
AR011002909,000154916
AR010666216,000154917
AR010205501,000154921
AR010800533,000154922
AR010702159,000154926
AR010766736,000154927
AR010049895,000154928
AR010666238,000154930
AR010766763,000154931
AR010702505,000154933
AR010492574,000154934
AR010049928,000154938
AR010049931,000154939
AR010173729,000154941
AR010766739,000154942
AR010766997,000154943
AR010746257,000154946
AR010104335,000154949
AR010378851,000154955
AR010257665,000154956
AR010258487,000154960
AR010465345,000154961
AR011002933,000154969
AR010389254,000154971
AR011002935,000154973
AR010128658,000154974
AR010128667,000154976
AR010258532,000154977
AR011002938,000154978
AR010366123,000154983
AR010704101,000154985
AR010759569,000154988
AR010759570,000154990
AR010574305,000154992
AR010203944,000154993
AR010155410,000154998
AR010103650,000154999
AR010500410,000155001
AR010500473,000155007
AR010051504,000155009
AR010758427,000155011
AR010051209,000155018
AR010500510,000155019
AR010387771,000155020
AR010500512,000155025
AR010637415,000155027
AR010051613,000155028
AR010051616,000155029
AR010284047,000155031
AR010237294,000155032
AR010323591,000155033
AR010267782,000155035
AR010051697,000155036
AR010125125,000155037
AR010466005,000155043
AR010172799,000155045
AR010125137,000155048
AR010409880,000155049
AR010724432,000155050
AR010125139,000155051
AR010826136,000155052
AR010466015,000155053
AR010466016,000155056
AR010209931,000155062
AR010091033,000155065
AR010246690,000155068
AR010943390,000155071
AR010718626,000155072
AR010876796,000155073
AR010466238,000155081
AR010338959,000155083
AR010183558,000155089
AR010719744,000155091
AR010318435,000155092
AR010210040,000155095
AR010736683,000155109
AR010124184,000155113
AR010139025,000155116
AR010019257,000155118
AR010759626,000155119
AR010722025,000155121
AR010346957,000155122
AR010176711,000155126
AR010796601,000155128
AR010172865,000155130
AR010759654,000155139
AR010662125,000155142
AR010833151,000155143
AR010175054,000155146
AR010945002,000155147
AR010593878,000155149
AR010924262,000155150
AR010125351,000155151
AR010125359,000155152
AR010125361,000155153
AR010109928,000155155
AR010693398,000155159
AR010146107,000155160
AR010360163,000155161
AR010259989,000155162
AR010759668,000155163
AR010868954,000155166
AR010863329,000155167
AR010863425,000155169
AR010860388,000155170
AR010862829,000155173
AR010360333,000155177
AR010208456,000155180
AR010981475,000155188
AR010742169,000155191
AR010319855,000155192
AR010333554,000155193
AR010345645,000155194
AR010072206,000155195
AR010127302,000155196
AR010696979,000155202
AR010468785,000155203
AR010292415,000155204
AR010717711,000155205
AR010097829,000155206
AR010237375,000155207
AR010297530,000155208
AR010319483,000155209
AR010191032,000155210
AR010333545,000155211
AR010191035,000155212
AR010142306,000155213
AR010909352,000155214
AR010466361,000155215
AR010395337,000155216
AR010458473,000155217
AR010804947,000155220
AR010718737,000155221
AR010802100,000155223
AR010802538,000155228
AR010577292,000155239
AR010161340,000155240
AR010217083,000155244
AR010840469,000155254
AR010217398,000155257
AR010217422,000155260
AR010075667,000155263
AR010217466,000155264
AR010380317,000155265
AR010363722,000155266
AR010404927,000155269
AR010117078,000155272
AR010927691,000155273
AR010170016,000155279
AR010474449,000155281
AR010807895,000155289
AR010368929,000155291
AR010266490,000155292
AR010217718,000155293
AR010593920,000155294
AR010371681,000155295
AR010899380,000155296
AR010096770,000155298
AR010307298,000155300
AR010727289,000155307
AR010448967,000155309
AR010156326,000155312
AR010067133,000155313
AR010514749,000155314
AR010293374,000155315
AR010448911,000155316
AR010067328,000155318
AR010992173,000155320
AR010389913,000155321
AR010975765,000155322
AR010002368,000155324
AR010067640,000155325
AR010067723,000155330
AR010266872,000155336
AR010514799,000155341
AR010103735,000155342
AR010465792,000155343
AR010266584,000155360
AR010266581,000155364
AR010103772,000155366
AR010190356,000155367
AR010127328,000155372
AR010720124,000155373
AR010257932,000155378
AR010714796,000155380
AR010714798,000155381
AR010514924,000155392
AR010828086,000155393
AR010058555,000155395
AR010257950,000155397
AR010714975,000155401
AR010714986,000155402
AR010732230,000155404
AR010732234,000155406
AR010732236,000155408
AR010732240,000155412
AR010732229,000155414
AR010715007,000155417
AR010840698,000155419
AR010182121,000155426
AR010466885,000155428
AR010715088,000155429
AR010467065,000155431
AR010515015,000155432
AR010051940,000155433
AR010715087,000155435
AR010485211,000155436
AR010715110,000155439
AR010775756,000155452
AR010466958,000155454
AR010113677,000155462
AR010303870,000155464
AR010513750,000155469
AR010515060,000155471
AR010258385,000155474
AR010877174,000155475
AR010515064,000155476
AR010785200,000155477
AR010258352,000155478
AR010103804,000155479
AR010985731,000155480
AR010772860,000155482
AR010258961,000155483
AR010014549,000155485
AR010709801,000155486
AR010513759,000155487
AR010709822,000155492
AR010709860,000155496
AR010103813,000155498
AR010259930,000155503
AR010709868,000155504
AR010467296,000155506
AR010719734,000155507
AR010785872,000155508
AR010002140,000155509
AR010319223,000155510
AR010719739,000155511
AR010660652,000155512
AR010521800,000155513
AR010113413,000155514
AR010179912,000155520
AR010012005,000155523
AR010467319,000155524
AR010094830,000155525
AR010496456,000155526
AR010666475,000155527
AR010317584,000155528
AR010337512,000155530
AR010237878,000155542
AR010259286,000155547
AR010725791,000155549
AR010927433,000155550
AR010709933,000155551
AR010709936,000155552
AR010709940,000155554
AR010716147,000155557
AR010716158,000155563
AR010785565,000155564
AR010467388,000155565
AR010830712,000155571
AR010252345,000155573
AR010179969,000155574
AR010782353,000155575
AR010311757,000155576
AR010445583,000155577
AR010807762,000155580
AR010260037,000155582
AR010992177,000155585
AR010981639,000155586
AR010774733,000155590
AR010713199,000155592
AR010851368,000155593
AR010156371,000155594
AR010713198,000155595
AR010113455,000155596
AR010212788,000155597
AR010117176,000155599
AR010496592,000155602
AR010698298,000155603
AR010700648,000155604
AR010713218,000155605
AR010496594,000155606
AR010260789,000155608
AR010713225,000155619
AR010179984,000155621
AR010258865,000155625
AR010270876,000155633
AR010199500,000155635
AR010783515,000155642
AR010071919,000155649
AR010922280,000155650
AR010497339,000155652
AR010071982,000155653
AR010497357,000155654
AR010071976,000155656
AR010071988,000155657
AR010072021,000155658
AR010072027,000155659
AR010722772,000155660
AR010046067,000155668
AR010697007,000155669
AR010358283,000155670
AR010757227,000155675
AR010921792,000155684
AR010187233,000155685
AR010187227,000155686
AR010187293,000155688
AR010187365,000155690
AR010187334,000155692
AR010187347,000155694
AR010593942,000155696
AR010375356,000155697
AR010187587,000155698
AR010367961,000155701
AR010298003,000155707
AR010362585,000155708
AR010741004,000155714
AR010142301,000155722
AR010142280,000155723
AR010142310,000155731
AR010697897,000155732
AR010546497,000155734
AR010319774,000155735
AR010697904,000155736
AR010068975,000155747
AR010116273,000155748
AR010961964,000155750
AR010261752,000155756
AR010724258,000155764
AR010292585,000155768
AR010046130,000155773
AR010046236,000155774
AR010046593,000155780
AR010419530,000155791
AR010474677,000155804
AR010106626,000155820
AR010756941,000155828
AR010516409,000155829
AR010069860,000155830
AR010481705,000155841
AR010758956,000155842
AR010697931,000155844
AR010864891,000155846
AR010113500,000155849
AR010713323,000155854
AR010023108,000155855
AR010817337,000155857
AR010618467,000155858
AR010113521,000155859
AR010467780,000155865
AR010853903,000155869
AR010778158,000155871
AR010279207,000155877
AR010105130,000155883
AR010659139,000155884
AR010106646,000155888
AR010700728,000155889
AR010113518,000155890
AR010960301,000155891
AR010871996,000155893
AR010275910,000155894
AR010710514,000155901
AR010340406,000155902
AR010280046,000155903
AR010276135,000155906
AR010132729,000155907
AR010985782,000155908
AR010710534,000155910
AR010811363,000155916
AR010152973,000155920
AR010280163,000155922
AR010592223,000155923
AR010280139,000155924
AR010280157,000155926
AR010104693,000155927
AR010105145,000155930
AR010449679,000155931
AR010371072,000155935
AR010315483,000155938
AR010085405,000155941
AR010749130,000155945
AR010806217,000155950
AR010105148,000155952
AR010578982,000155955
AR010732260,000155961
AR010490458,000155970
AR010244263,000155972
AR010894387,000155973
AR010045350,000155976
AR010103198,000155981
AR010710604,000155988
AR010390387,000155989
AR010682710,000156005
AR010827764,000156006
AR010710614,000156007
AR010710615,000156008
AR010458331,000156009
AR010250982,000156010
AR010250977,000156011
AR010250980,000156012
AR010934298,000156018
AR010103216,000156021
AR010744267,000156029
AR010744275,000156030
AR010744281,000156031
AR010744284,000156032
AR010744355,000156033
AR010414583,000156043
AR010788251,000156044
AR010414660,000156045
AR010774517,000156046
AR010788049,000156047
AR010788052,000156049
AR010003489,000156091
AR010805908,000156107
AR010744265,000156108
AR010827876,000156111
AR010102146,000156118
AR010396534,000156120
AR010116934,000156122
AR010113755,000156127
AR010574004,000156128
AR010469077,000156137
AR010163846,000156150
AR010468088,000156168
AR010163900,000156174
AR010694315,000156175
AR010759171,000156176
AR010142469,000156178
AR010142511,000156187
AR010750168,000156189
AR010399983,000156195
AR010658836,000156199
AR010142571,000156204
AR010142664,000156208
AR010142682,000156213
AR010142676,000156214
AR010408377,000156216
AR010142799,000156219
AR010245734,000156221
AR010759198,000156223
AR010537923,000156224
AR010142828,000156225
AR010593813,000156228
AR010209955,000156230
AR010142866,000156231
AR010142869,000156232
AR010142896,000156233
AR010593814,000156234
AR010763636,000156237
AR010922245,000156238
AR010945376,000156240
AR010142961,000156244
AR010468278,000156246
AR010593817,000156248
AR010143013,000156251
AR010143037,000156252
AR010717091,000156254
AR010771897,000156256
AR010717076,000156260
AR010903689,000156261
AR010143163,000156267
AR010227612,000156272
AR010407221,000156273
AR010576139,000156280
AR010236013,000156285
AR010369099,000156286
AR010112628,000156288
AR010468306,000156291
AR010171644,000156292
AR010783531,000156294
AR010151349,000156295
AR010593829,000156297
AR010497358,000156299
AR010823016,000156304
AR010061574,000156305
AR010190435,000156306
AR010061613,000156307
AR010717153,000156316
AR010468326,000156319
AR010468330,000156321
AR010168961,000156323
AR010376730,000156333
AR010908869,000156343
AR010783471,000156344
AR010702134,000156354
AR010759501,000156355
AR010065398,000156357
AR010064881,000156358
AR010064896,000156359
AR010717110,000156363
AR010574522,000156365
AR010594724,000156377
AR010052436,000156383
AR010713988,000156384
AR010574729,000156385
AR010114006,000156387
AR010177367,000156391
AR010850682,000156392
AR010714033,000156393
AR010384012,000156398
AR010177391,000156400
AR010117493,000156401
AR010714072,000156402
AR010119078,000156403
AR010365325,000156404
AR010733686,000156405
AR010767419,000156407
AR010114041,000156408
AR010827108,000156410
AR010413647,000156411
AR010114047,000156413
AR010114056,000156419
AR010708479,000156421
AR010920488,000156427
AR010708530,000156429
AR010114062,000156434
AR010177433,000156435
AR010114068,000156436
AR010708707,000156440
AR010441270,000156441
AR010190914,000156442
AR010227173,000156443
AR010178143,000156447
AR010390840,000156468
AR010646737,000156474
AR010048621,000156484
AR010065514,000156487
AR010375473,000156490
AR010240163,000156492
AR010053759,000156493
AR010139008,000156494
AR010139014,000156496
AR010593980,000156498
AR010466782,000156499
AR010058026,000156504
AR010310556,000156509
AR010452205,000156513
AR010156485,000156514
AR010697861,000156516
AR010195455,000156517
AR010195458,000156518
AR010195467,000156519
AR010697865,000156520
AR010269215,000156522
AR010593996,000156523
AR010220661,000156530
AR010816306,000156531
AR010816194,000156532
AR010220714,000156533
AR010158342,000156535
AR010019190,000156537
AR010594001,000156538
AR010158491,000156541
AR011004573,000156543
AR010158501,000156549
AR010355712,000156553
AR010158670,000156554
AR010404397,000156555
AR010796308,000156557
AR010434177,000156558
AR011004574,000156559
AR010594008,000156560
AR010805706,000156564
AR010920366,000156565
AR010759854,000156568
AR010204587,000156569
AR010350156,000156570
AR010758640,000156572
AR010758506,000156576
AR010697881,000156583
AR010468872,000156586
AR010109586,000156592
AR010760316,000156593
AR010059548,000156594
AR010708852,000156597
AR010109592,000156601
AR010059755,000156602
AR010594027,000156605
AR010394153,000156628
AR010686789,000156631
AR010096197,000156633
AR010172152,000156634
AR010385416,000156646
AR010405478,000156648
AR010707705,000156649
AR010707764,000156652
AR010697887,000156653
AR010698030,000156657
AR010865290,000156659
AR010593950,000156667
AR010759240,000156669
AR010757943,000156675
AR010757947,000156676
AR010462441,000156678
AR010707803,000156679
AR010593952,000156683
AR010759399,000156684
AR010707825,000156689
AR010593953,000156690
AR010593954,000156691
AR010113812,000156692
AR010149907,000156693
AR010575469,000156694
AR010807423,000156695
AR010138328,000156697
AR010759412,000156699
AR010138274,000156700
AR010002395,000156701
AR010575483,000156702
AR010138959,000156703
AR010138950,000156704
AR010138961,000156705
AR010116581,000156707
AR010805721,000156709
AR010346897,000156713
AR010284286,000156715
AR010466807,000156716
AR010116722,000156720
AR010113836,000156730
AR010827904,000156733
AR010826145,000156735
AR010180245,000156745
AR010180248,000156746
AR010752802,000156750
AR010593976,000156752
AR010698039,000156753
AR010708053,000156754
AR010180257,000156756
AR010180254,000156757
AR010593974,000156758
AR010113842,000156759
AR010708056,000156760
AR010708066,000156762
AR010180260,000156764
AR010699916,000156765
AR010576302,000156767
AR010180263,000156768
AR010698697,000156771
AR010575573,000156773
AR010122926,000156774
AR010172013,000156775
AR010803701,000156776
AR010172082,000156777
AR010113848,000156778
AR010469813,000156779
AR010353240,000156785
AR010112943,000156786
AR010865534,000156790
AR010380471,000156798
AR010696796,000156801
AR010365276,000156805
AR011004747,000156815
AR011004748,000156825
AR010924324,000156826
AR010216553,000156828
AR011004752,000156829
AR010661894,000156830
AR010576937,000156831
AR010259146,000156833
AR011004757,000156834
AR010740471,000156835
AR011004758,000156836
AR010364206,000156837
AR010757327,000156838
AR010122954,000156839
AR010122944,000156840
AR010122950,000156841
AR010757331,000156842
AR010122987,000156845
AR010123059,000156848
AR010122961,000156852
AR011004796,000156855
AR010696813,000156856
AR010123313,000156860
AR010123323,000156866
AR010926396,000156867
AR011004800,000156873
AR010696817,000156875
AR010777201,000156878
AR010757348,000156879
AR010724437,000156882
AR010799355,000156885
AR010332625,000156886
AR011004814,000156888
AR010298454,000156898
AR010181437,000156900
AR010761242,000156901
AR010743818,000156902
AR010965280,000156904
AR010880348,000156905
AR010698738,000156907
AR010726234,000156909
AR010141228,000156916
AR010821287,000156921
AR010141258,000156922
AR011004854,000156927
AR010698744,000156928
AR010141609,000156936
AR010369827,000156937
AR010698749,000156941
AR010942095,000156944
AR010141502,000156947
AR010585516,000156948
AR010975686,000156950
AR010142083,000156952
AR010161553,000156953
AR010113851,000156957
AR010750303,000156958
AR010113881,000156960
AR010083230,000156961
AR010575631,000156962
AR010194001,000156966
AR010177280,000156976
AR010177291,000156981
AR010876882,000156984
AR010225876,000156987
AR010810260,000156988
AR010084494,000157015
AR010161646,000157020
AR010161649,000157021
AR010161664,000157022
AR010696843,000157027
AR010114760,000157028
AR010890643,000157030
AR010282573,000157031
AR010161245,000157032
AR010123358,000157033
AR010161251,000157034
AR010160743,000157041
AR010725554,000157045
AR010761568,000157054
AR010813765,000157055
AR010696744,000157057
AR010698923,000157060
AR010076225,000157065
AR010696745,000157066
AR010169397,000157069
AR010696748,000157071
AR010817370,000157077
AR010055390,000157078
AR010055453,000157079
AR010362449,000157081
AR010824532,000157083
AR010379853,000157085
AR010055606,000157086
AR010761293,000157087
AR010276159,000157090
AR010699637,000157091
AR010809786,000157096
AR010696758,000157098
AR010823930,000157104
AR010055894,000157107
AR010056152,000157109
AR010076761,000157113
AR010384979,000157115
AR010698931,000157116
AR010760901,000157117
AR010231786,000157118
AR010023251,000157119
AR010698935,000157121
AR010730683,000157122
AR010760858,000157124
AR010118474,000157125
AR010385700,000157126
AR010376292,000157131
AR010790528,000157134
AR010119046,000157135
AR010745263,000157137
AR010054518,000157140
AR010940452,000157147
AR010054734,000157150
AR010054743,000157151
AR010822607,000157153
AR010766762,000157157
AR010031582,000157159
AR010055081,000157160
AR010816318,000157163
AR010884467,000157165
AR010698943,000157166
AR010247637,000157167
AR010296479,000157168
AR010296495,000157169
AR010296517,000157171
AR010296520,000157172
AR010296612,000157173
AR010296642,000157174
AR010744078,000157175
AR010749106,000157177
AR010173606,000157179
AR010296792,000157180
AR010322585,000157181
AR010322708,000157186
AR010804687,000157187
AR010386795,000157193
AR010381824,000157194
AR010386806,000157197
AR010696897,000157204
AR010110299,000157210
AR010696899,000157211
AR010575735,000157213
AR010113950,000157217
AR010161974,000157219
AR010177331,000157224
AR010709214,000157225
AR010575740,000157228
AR010177337,000157230
AR010113952,000157231
AR010177340,000157232
AR010113955,000157233
AR010698915,000157235
AR010058767,000157237
AR010818296,000157238
AR010818297,000157239
AR010818298,000157240
AR010709226,000157242
AR010709229,000157246
AR010992315,000157251
AR010982256,000157253
AR010201384,000157254
AR010181422,000157255
AR010759753,000157258
AR010186019,000157260
AR010709259,000157264
AR010113964,000157265
AR010113982,000157266
AR010168036,000157267
AR010177346,000157268
AR010113973,000157269
AR010018648,000157270
AR010459046,000157271
AR010700688,000157272
AR010380895,000157273
AR010113967,000157274
AR010575836,000157276
AR010575861,000157278
AR010709314,000157279
AR010119683,000157282
AR010191932,000157288
AR010191929,000157291
AR010759729,000157293
AR010191938,000157300
AR010191941,000157302
AR010981573,000157309
AR010759695,000157312
AR010063422,000157313
AR010711152,000157314
AR010063527,000157315
AR010063491,000157317
AR010796163,000157318
AR010206365,000157319
AR010711157,000157320
AR010245665,000157322
AR010711167,000157323
AR010711163,000157325
AR010696915,000157326
AR010215211,000157327
AR010383668,000157328
AR010018093,000157329
AR010304166,000157330
AR010304180,000157332
AR010711173,000157333
AR010459854,000157334
AR010711156,000157337
AR010127342,000157341
AR010304326,000157344
AR010304336,000157345
AR010822888,000157347
AR010304344,000157349
AR010759505,000157351
AR010882089,000157355
AR010595132,000157356
AR010822602,000157357
AR010761276,000157358
AR010759489,000157362
AR010595140,000157364
AR010595136,000157366
AR010358592,000157371
AR010595134,000157373
AR010167597,000157376
AR010346903,000157382
AR010052686,000157383
AR010052698,000157385
AR010804158,000157393
AR010804164,000157395
AR010804168,000157397
AR010710785,000157398
AR010910046,000157399
AR010710875,000157412
AR010127364,000157428
AR010617571,000157429
AR010127366,000157431
AR010181779,000157436
AR010729367,000157462
AR010871878,000157465
AR010691595,000157466
AR010002945,000157467
AR010691652,000157468
AR010691661,000157470
AR010758413,000157474
AR010912030,000157479
AR010114834,000157480
AR010281525,000157482
AR010287278,000157485
AR010123857,000157494
AR010724930,000157495
AR010123859,000157496
AR010923601,000157500
AR010482665,000157501
AR010123861,000157503
AR010123863,000157504
AR010358407,000157505
AR010497353,000157507
AR010326216,000157510
AR010482720,000157511
AR010360002,000157512
AR010482763,000157515
AR010482779,000157519
AR010482781,000157521
AR010103261,000157526
AR010325275,000157527
AR010482827,000157530
AR010123865,000157533
AR010175379,000157534
AR010132208,000157535
AR010175463,000157537
AR010773601,000157544
AR010773047,000157545
AR010736837,000157546
AR010653774,000157547
AR010199243,000157549
AR010199276,000157550
AR010199297,000157552
AR010002612,000157558
AR010698826,000157559
AR010989164,000157560
AR010004419,000157565
AR010696937,000157567
AR010225483,000157568
AR010107854,000157569
AR010225495,000157570
AR010131989,000157571
AR010199591,000157575
AR010199594,000157577
AR010189708,000157581
AR010199573,000157582
AR010858019,000157584
AR010469857,000157585
AR010691257,000157587
AR010199603,000157588
AR010199609,000157589
AR010190833,000157591
AR010893979,000157595
AR010803730,000157598
AR010470297,000157602
AR010176956,000157604
AR010757015,000157605
AR010188511,000157606
AR010698830,000157607
AR010178310,000157608
AR010127414,000157609
AR010188202,000157610
AR010234265,000157611
AR010332966,000157613
AR010691262,000157614
AR010187351,000157615
AR010188570,000157616
AR010255060,000157617
AR010231639,000157618
AR010016195,000157619
AR010149910,000157620
AR010696952,000157621
AR010068592,000157622
AR010178322,000157623
AR010041144,000157624
AR010987873,000157626
AR010352090,000157627
AR010054475,000157629
AR010292448,000157630
AR010227599,000157631
AR010292427,000157632
AR010355914,000157633
AR010053847,000157634
AR010397328,000157636
AR010288604,000157638
AR011005631,000157639
AR010966185,000157640
AR010661779,000157641
AR010691311,000157642
AR010214843,000157643
AR010696955,000157644
AR010368068,000157645
AR010867776,000157647
AR010389927,000157648
AR010093215,000157649
AR010178331,000157650
AR010127426,000157652
AR010767848,000157653
AR010132590,000157654
AR010138637,000157655
AR010757012,000157657
AR010132602,000157658
AR010138634,000157660
AR010768375,000157661
AR010768390,000157662
AR010768394,000157663
AR010768408,000157664
AR010189287,000157665
AR010189681,000157666
AR010382856,000157668
AR010189447,000157669
AR010410588,000157670
AR010244763,000157671
AR010080811,000157672
AR010357262,000157673
AR010052622,000157674
AR010080733,000157675
AR010080736,000157676
AR010165824,000157677
AR011005649,000157678
AR010267712,000157679
AR010981963,000157680
AR010031553,000157682
AR010031556,000157684
AR010082850,000157687
AR010082979,000157688
AR010202752,000157693
AR010189853,000157694
AR010102082,000157696
AR010093210,000157697
AR010653078,000157700
AR010020697,000157701
AR010391002,000157703
AR010414452,000157704
AR010014863,000157706
AR010189868,000157707
AR010498436,000157711
AR010414536,000157712
AR010521897,000157713
AR010402490,000157719
AR010684486,000157721
AR010359554,000157723
AR010175687,000157724
AR010403748,000157728
AR010114860,000157729
AR010327236,000157732
AR010367557,000157736
AR010653171,000157737
AR010190855,000157740
AR010775299,000157741
AR010152106,000157745
AR010803368,000157746
AR010119588,000157748
AR010653357,000157751
AR010460891,000157752
AR010915247,000157755
AR010191346,000157759
AR010787859,000157767
AR010635992,000157768
AR010328983,000157769
AR010664623,000157771
AR010664758,000157774
AR010810998,000157775
AR010643119,000157776
AR010880734,000157777
AR010993809,000157778
AR010119668,000157780
AR010119677,000157781
AR010186910,000157782
AR010203612,000157783
AR010684469,000157787
AR010329341,000157788
AR010767049,000157790
AR010684488,000157791
AR010767064,000157792
AR010767063,000157793
AR010461585,000157794
AR010187318,000157795
AR010767060,000157796
AR010767053,000157797
AR010767052,000157798
AR010767046,000157800
AR010118081,000157801
AR010030950,000157802
AR010684523,000157804
AR010119692,000157809
